InvoiceDate,Product,Category,UnitsSold,Revenue,PaymentMethod,CustomerSegment
2026-03-05,Fortune Soya Health Oil (1L),Grocery,55,7975,Cash,Premium
2026-03-06,Fortune Soya Health Oil (1L),Grocery,53,7685,Cash,New
2026-03-07,Fortune Soya Health Oil (1L),Grocery,88,12760,UPI,Regular
2026-03-08,Fortune Soya Health Oil (1L),Grocery,73,10585,UPI,Premium
2026-03-09,Fortune Soya Health Oil (1L),Grocery,69,10005,UPI,Regular
2026-03-10,Fortune Soya Health Oil (1L),Grocery,66,9570,UPI,New
2026-03-11,Fortune Soya Health Oil (1L),Grocery,48,6960,Card,New
2026-03-12,Fortune Soya Health Oil (1L),Grocery,64,9280,UPI,Premium
2026-03-13,Fortune Soya Health Oil (1L),Grocery,55,7975,Card,Premium
2026-03-14,Fortune Soya Health Oil (1L),Grocery,82,11890,UPI,Regular
2026-03-15,Fortune Soya Health Oil (1L),Grocery,82,11890,Cash,Premium
2026-03-16,Fortune Soya Health Oil (1L),Grocery,69,10005,Cash,Premium
2026-03-17,Fortune Soya Health Oil (1L),Grocery,64,9280,Cash,New
2026-03-18,Fortune Soya Health Oil (1L),Grocery,66,9570,Cash,Premium
2026-03-19,Fortune Soya Health Oil (1L),Grocery,59,8555,Cash,Premium
2026-03-20,Fortune Soya Health Oil (1L),Grocery,62,8990,Cash,Regular
2026-03-21,Fortune Soya Health Oil (1L),Grocery,100,14500,Cash,Regular
2026-03-22,Fortune Soya Health Oil (1L),Grocery,87,12615,Cash,Premium
2026-03-23,Fortune Soya Health Oil (1L),Grocery,171,24795,Cash,New
2026-03-24,Fortune Soya Health Oil (1L),Grocery,165,23925,Card,Regular
2025-03-25,Pears Pure & Gentle Soap,Personal Care,89,5785,Cash,Premium
2025-03-26,Pears Pure & Gentle Soap,Personal Care,100,6500,UPI,New
2025-03-27,Pears Pure & Gentle Soap,Personal Care,108,7020,Cash,Regular
2025-03-28,Pears Pure & Gentle Soap,Personal Care,37,2405,UPI,Premium
2025-03-29,Pears Pure & Gentle Soap,Personal Care,47,3055,Cash,Regular
2025-03-30,Pears Pure & Gentle Soap,Personal Care,47,3055,Cash,Premium
2025-03-31,Pears Pure & Gentle Soap,Personal Care,23,1495,Card,Premium
2025-04-01,Pears Pure & Gentle Soap,Personal Care,36,2340,Cash,New
2025-04-02,Pears Pure & Gentle Soap,Personal Care,42,2730,Cash,Premium
2025-04-03,Pears Pure & Gentle Soap,Personal Care,26,1690,UPI,New
2025-04-04,Pears Pure & Gentle Soap,Personal Care,27,1755,UPI,Regular
2025-04-05,Pears Pure & Gentle Soap,Personal Care,47,3055,Cash,Premium
2025-04-06,Pears Pure & Gentle Soap,Personal Care,48,3120,Card,New
2025-04-07,Pears Pure & Gentle Soap,Personal Care,32,2080,UPI,Regular
2025-04-08,Pears Pure & Gentle Soap,Personal Care,31,2015,Card,Regular
2025-04-09,Pears Pure & Gentle Soap,Personal Care,31,2015,Cash,Premium
2025-04-10,Pears Pure & Gentle Soap,Personal Care,37,2405,Card,New
2025-04-11,Pears Pure & Gentle Soap,Personal Care,44,2860,UPI,Regular
2025-04-12,Pears Pure & Gentle Soap,Personal Care,50,3250,UPI,Premium
2025-04-13,Pears Pure & Gentle Soap,Personal Care,46,2990,UPI,Premium
2025-04-14,Pears Pure & Gentle Soap,Personal Care,34,2210,Card,Regular
2025-04-15,Pears Pure & Gentle Soap,Personal Care,41,2665,Card,Regular
2025-04-16,Pears Pure & Gentle Soap,Personal Care,38,2470,Card,New
2025-04-17,Pears Pure & Gentle Soap,Personal Care,45,2925,Card,New
2025-04-18,Pears Pure & Gentle Soap,Personal Care,43,2795,Cash,Regular
2025-04-19,Pears Pure & Gentle Soap,Personal Care,48,3120,UPI,Premium
2025-04-20,Pears Pure & Gentle Soap,Personal Care,47,3055,Card,New
2025-04-21,Pears Pure & Gentle Soap,Personal Care,25,1625,UPI,New
2025-04-22,Pears Pure & Gentle Soap,Personal Care,24,1560,UPI,New
2025-04-23,Pears Pure & Gentle Soap,Personal Care,40,2600,Card,Regular
2025-04-24,Pears Pure & Gentle Soap,Personal Care,40,2600,UPI,Regular
2025-04-25,Pears Pure & Gentle Soap,Personal Care,26,1690,Cash,Regular
2025-04-26,Pears Pure & Gentle Soap,Personal Care,48,3120,Cash,Premium
2025-04-27,Pears Pure & Gentle Soap,Personal Care,50,3250,Cash,Premium
2025-04-28,Pears Pure & Gentle Soap,Personal Care,30,1950,Cash,Regular
2025-04-29,Pears Pure & Gentle Soap,Personal Care,39,2535,Cash,Regular
2025-04-30,Pears Pure & Gentle Soap,Personal Care,31,2015,UPI,Regular
2025-05-01,Pears Pure & Gentle Soap,Personal Care,37,2405,Card,New
2025-05-02,Pears Pure & Gentle Soap,Personal Care,25,1625,Cash,New
2025-05-03,Pears Pure & Gentle Soap,Personal Care,46,2990,Cash,New
2025-05-04,Pears Pure & Gentle Soap,Personal Care,48,3120,Cash,Regular
2025-05-05,Pears Pure & Gentle Soap,Personal Care,36,2340,Card,New
2025-05-06,Pears Pure & Gentle Soap,Personal Care,34,2210,Card,New
2025-05-07,Pears Pure & Gentle Soap,Personal Care,38,2470,Card,New
2025-05-08,Pears Pure & Gentle Soap,Personal Care,25,1625,UPI,Premium
2025-05-09,Pears Pure & Gentle Soap,Personal Care,26,1690,Card,Premium
2025-05-10,Pears Pure & Gentle Soap,Personal Care,43,2795,UPI,Premium
2025-05-11,Pears Pure & Gentle Soap,Personal Care,36,2340,Card,Premium
2025-05-12,Pears Pure & Gentle Soap,Personal Care,31,2015,UPI,Premium
2025-05-13,Pears Pure & Gentle Soap,Personal Care,25,1625,UPI,Regular
2025-05-14,Pears Pure & Gentle Soap,Personal Care,34,2210,Cash,New
2025-05-15,Pears Pure & Gentle Soap,Personal Care,37,2405,UPI,New
2025-05-16,Pears Pure & Gentle Soap,Personal Care,48,3120,Card,New
2025-05-17,Pears Pure & Gentle Soap,Personal Care,49,3185,UPI,Premium
2025-05-18,Pears Pure & Gentle Soap,Personal Care,55,3575,Cash,New
2025-05-19,Pears Pure & Gentle Soap,Personal Care,36,2340,Card,Regular
2025-05-20,Pears Pure & Gentle Soap,Personal Care,20,1300,Card,Regular
2025-05-21,Pears Pure & Gentle Soap,Personal Care,37,2405,Cash,New
2025-05-22,Pears Pure & Gentle Soap,Personal Care,37,2405,Cash,Premium
2025-05-23,Pears Pure & Gentle Soap,Personal Care,43,2795,Card,New
2025-05-24,Pears Pure & Gentle Soap,Personal Care,59,3835,Card,Premium
2025-05-25,Pears Pure & Gentle Soap,Personal Care,49,3185,UPI,Regular
2025-05-26,Pears Pure & Gentle Soap,Personal Care,27,1755,UPI,Regular
2025-05-27,Pears Pure & Gentle Soap,Personal Care,37,2405,UPI,New
2025-05-28,Pears Pure & Gentle Soap,Personal Care,32,2080,Cash,Premium
2025-05-29,Pears Pure & Gentle Soap,Personal Care,31,2015,Card,Premium
2025-05-30,Pears Pure & Gentle Soap,Personal Care,41,2665,Card,Premium
2025-05-31,Pears Pure & Gentle Soap,Personal Care,51,3315,Card,New
2025-06-01,Pears Pure & Gentle Soap,Personal Care,50,3250,Cash,Regular
2025-06-02,Pears Pure & Gentle Soap,Personal Care,28,1820,Cash,Premium
2025-06-03,Pears Pure & Gentle Soap,Personal Care,37,2405,UPI,New
2025-06-04,Pears Pure & Gentle Soap,Personal Care,25,1625,Cash,New
2025-06-05,Pears Pure & Gentle Soap,Personal Care,33,2145,UPI,Premium
2025-06-06,Pears Pure & Gentle Soap,Personal Care,26,1690,Cash,Premium
2025-06-07,Pears Pure & Gentle Soap,Personal Care,45,2925,UPI,Regular
2025-06-08,Pears Pure & Gentle Soap,Personal Care,44,2860,Card,New
2025-06-09,Pears Pure & Gentle Soap,Personal Care,26,1690,UPI,Premium
2025-06-10,Pears Pure & Gentle Soap,Personal Care,40,2600,Cash,Premium
2025-06-11,Pears Pure & Gentle Soap,Personal Care,40,2600,UPI,Regular
2025-06-12,Pears Pure & Gentle Soap,Personal Care,39,2535,UPI,New
2025-06-13,Pears Pure & Gentle Soap,Personal Care,32,2080,Card,Regular
2025-06-14,Pears Pure & Gentle Soap,Personal Care,49,3185,Card,New
2025-06-15,Pears Pure & Gentle Soap,Personal Care,50,3250,UPI,Regular
2025-06-16,Pears Pure & Gentle Soap,Personal Care,25,1625,Cash,Regular
2025-06-17,Pears Pure & Gentle Soap,Personal Care,35,2275,Card,New
2025-06-18,Pears Pure & Gentle Soap,Personal Care,31,2015,UPI,Regular
2025-06-19,Pears Pure & Gentle Soap,Personal Care,37,2405,Cash,Regular
2025-06-20,Pears Pure & Gentle Soap,Personal Care,29,1885,Cash,Premium
2025-06-21,Pears Pure & Gentle Soap,Personal Care,50,3250,UPI,New
2025-06-22,Pears Pure & Gentle Soap,Personal Care,52,3380,Card,Premium
2025-06-23,Pears Pure & Gentle Soap,Personal Care,30,1950,Cash,Premium
2025-06-24,Pears Pure & Gentle Soap,Personal Care,40,2600,Cash,Regular
2025-06-25,Pears Pure & Gentle Soap,Personal Care,33,2145,UPI,Premium
2025-06-26,Pears Pure & Gentle Soap,Personal Care,35,2275,Cash,Regular
2025-06-27,Pears Pure & Gentle Soap,Personal Care,38,2470,UPI,Premium
2025-06-28,Pears Pure & Gentle Soap,Personal Care,55,3575,Cash,Premium
2025-06-29,Pears Pure & Gentle Soap,Personal Care,46,2990,UPI,Premium
2025-06-30,Pears Pure & Gentle Soap,Personal Care,27,1755,UPI,Regular
2025-07-01,Pears Pure & Gentle Soap,Personal Care,35,2275,UPI,Regular
2025-07-02,Pears Pure & Gentle Soap,Personal Care,45,2925,UPI,New
2025-07-03,Pears Pure & Gentle Soap,Personal Care,33,2145,UPI,Regular
2025-07-04,Pears Pure & Gentle Soap,Personal Care,43,2795,Card,Premium
2025-07-05,Pears Pure & Gentle Soap,Personal Care,47,3055,Cash,Premium
2025-07-06,Pears Pure & Gentle Soap,Personal Care,46,2990,Cash,New
2025-07-07,Pears Pure & Gentle Soap,Personal Care,35,2275,Cash,Premium
2025-07-08,Pears Pure & Gentle Soap,Personal Care,28,1820,UPI,Premium
2025-07-09,Pears Pure & Gentle Soap,Personal Care,35,2275,Card,Regular
2025-07-10,Pears Pure & Gentle Soap,Personal Care,48,3120,Cash,New
2025-07-11,Pears Pure & Gentle Soap,Personal Care,36,2340,Cash,Regular
2025-07-12,Pears Pure & Gentle Soap,Personal Care,39,2535,Cash,Regular
2025-07-13,Pears Pure & Gentle Soap,Personal Care,43,2795,Card,Premium
2025-07-14,Pears Pure & Gentle Soap,Personal Care,32,2080,Cash,Regular
2025-07-15,Pears Pure & Gentle Soap,Personal Care,30,1950,Cash,Regular
2025-07-16,Pears Pure & Gentle Soap,Personal Care,35,2275,Card,New
2025-07-17,Pears Pure & Gentle Soap,Personal Care,39,2535,UPI,Regular
2025-07-18,Pears Pure & Gentle Soap,Personal Care,29,1885,Cash,Premium
2025-07-19,Pears Pure & Gentle Soap,Personal Care,49,3185,Cash,Premium
2025-07-20,Pears Pure & Gentle Soap,Personal Care,46,2990,Card,Premium
2025-07-21,Pears Pure & Gentle Soap,Personal Care,40,2600,UPI,Premium
2025-07-22,Pears Pure & Gentle Soap,Personal Care,40,2600,Card,Premium
2025-07-23,Pears Pure & Gentle Soap,Personal Care,40,2600,Cash,Regular
2025-07-24,Pears Pure & Gentle Soap,Personal Care,39,2535,Cash,New
2025-07-25,Pears Pure & Gentle Soap,Personal Care,21,1365,UPI,Premium
2025-07-26,Pears Pure & Gentle Soap,Personal Care,43,2795,UPI,New
2025-07-27,Pears Pure & Gentle Soap,Personal Care,51,3315,Card,New
2025-07-28,Pears Pure & Gentle Soap,Personal Care,35,2275,UPI,New
2025-07-29,Pears Pure & Gentle Soap,Personal Care,39,2535,UPI,Premium
2025-07-30,Pears Pure & Gentle Soap,Personal Care,31,2015,UPI,Premium
2025-07-31,Pears Pure & Gentle Soap,Personal Care,26,1690,Card,Premium
2025-08-01,Pears Pure & Gentle Soap,Personal Care,27,1755,UPI,Premium
2025-08-02,Pears Pure & Gentle Soap,Personal Care,50,3250,UPI,Regular
2025-08-03,Pears Pure & Gentle Soap,Personal Care,45,2925,Cash,Regular
2025-08-04,Pears Pure & Gentle Soap,Personal Care,41,2665,UPI,New
2025-08-05,Pears Pure & Gentle Soap,Personal Care,38,2470,UPI,New
2025-08-06,Pears Pure & Gentle Soap,Personal Care,37,2405,Card,New
2025-08-07,Pears Pure & Gentle Soap,Personal Care,26,1690,UPI,Regular
2025-08-08,Pears Pure & Gentle Soap,Personal Care,38,2470,Cash,Regular
2025-08-09,Pears Pure & Gentle Soap,Personal Care,39,2535,UPI,Premium
2025-08-10,Pears Pure & Gentle Soap,Personal Care,56,3640,Card,Premium
2025-08-11,Pears Pure & Gentle Soap,Personal Care,36,2340,UPI,Premium
2025-08-12,Pears Pure & Gentle Soap,Personal Care,27,1755,Cash,Premium
2025-08-13,Pears Pure & Gentle Soap,Personal Care,108,7020,UPI,Premium
2025-08-14,Pears Pure & Gentle Soap,Personal Care,90,5850,UPI,Premium
2025-08-15,Pears Pure & Gentle Soap,Personal Care,96,6240,Card,Premium
2025-08-16,Pears Pure & Gentle Soap,Personal Care,133,8645,Card,New
2025-08-17,Pears Pure & Gentle Soap,Personal Care,128,8320,Cash,Regular
2025-08-18,Pears Pure & Gentle Soap,Personal Care,43,2795,Card,Premium
2025-08-19,Pears Pure & Gentle Soap,Personal Care,47,3055,Cash,Premium
2025-08-20,Pears Pure & Gentle Soap,Personal Care,37,2405,Card,New
2025-08-21,Pears Pure & Gentle Soap,Personal Care,37,2405,Card,Premium
2025-08-22,Pears Pure & Gentle Soap,Personal Care,23,1495,Cash,New
2025-08-23,Pears Pure & Gentle Soap,Personal Care,53,3445,Card,New
2025-08-24,Pears Pure & Gentle Soap,Personal Care,48,3120,Cash,Premium
2025-08-25,Pears Pure & Gentle Soap,Personal Care,35,2275,Cash,Regular
2025-08-26,Pears Pure & Gentle Soap,Personal Care,34,2210,Cash,New
2025-08-27,Pears Pure & Gentle Soap,Personal Care,34,2210,Cash,Premium
2025-08-28,Pears Pure & Gentle Soap,Personal Care,47,3055,UPI,Regular
2025-08-29,Pears Pure & Gentle Soap,Personal Care,37,2405,Cash,New
2025-08-30,Pears Pure & Gentle Soap,Personal Care,46,2990,Cash,Premium
2025-08-31,Pears Pure & Gentle Soap,Personal Care,64,4160,Card,Regular
2025-09-01,Pears Pure & Gentle Soap,Personal Care,29,1885,UPI,New
2025-09-02,Pears Pure & Gentle Soap,Personal Care,34,2210,Card,New
2025-09-03,Pears Pure & Gentle Soap,Personal Care,41,2665,Card,Premium
2025-09-04,Pears Pure & Gentle Soap,Personal Care,34,2210,Cash,Regular
2025-09-05,Pears Pure & Gentle Soap,Personal Care,39,2535,UPI,Regular
2025-09-06,Pears Pure & Gentle Soap,Personal Care,41,2665,UPI,New
2025-09-07,Pears Pure & Gentle Soap,Personal Care,43,2795,Card,Regular
2025-09-08,Pears Pure & Gentle Soap,Personal Care,42,2730,Cash,Regular
2025-09-09,Pears Pure & Gentle Soap,Personal Care,33,2145,Card,New
2025-09-10,Pears Pure & Gentle Soap,Personal Care,27,1755,UPI,Premium
2025-09-11,Pears Pure & Gentle Soap,Personal Care,32,2080,UPI,Premium
2025-09-12,Pears Pure & Gentle Soap,Personal Care,36,2340,UPI,Premium
2025-09-13,Pears Pure & Gentle Soap,Personal Care,51,3315,Cash,Premium
2025-09-14,Pears Pure & Gentle Soap,Personal Care,41,2665,UPI,Regular
2025-09-15,Pears Pure & Gentle Soap,Personal Care,29,1885,Card,Regular
2025-09-16,Pears Pure & Gentle Soap,Personal Care,29,1885,UPI,Premium
2025-09-17,Pears Pure & Gentle Soap,Personal Care,29,1885,Cash,Regular
2025-09-18,Pears Pure & Gentle Soap,Personal Care,40,2600,Card,Regular
2025-09-19,Pears Pure & Gentle Soap,Personal Care,29,1885,UPI,Regular
2025-09-20,Pears Pure & Gentle Soap,Personal Care,43,2795,UPI,Premium
2025-09-21,Pears Pure & Gentle Soap,Personal Care,42,2730,Cash,Regular
2025-09-22,Pears Pure & Gentle Soap,Personal Care,38,2470,Cash,Regular
2025-09-23,Pears Pure & Gentle Soap,Personal Care,38,2470,Card,Regular
2025-09-24,Pears Pure & Gentle Soap,Personal Care,36,2340,UPI,Regular
2025-09-25,Pears Pure & Gentle Soap,Personal Care,31,2015,UPI,Regular
2025-09-26,Pears Pure & Gentle Soap,Personal Care,26,1690,Card,Premium
2025-09-27,Pears Pure & Gentle Soap,Personal Care,46,2990,Cash,Regular
2025-09-28,Pears Pure & Gentle Soap,Personal Care,41,2665,UPI,Premium
2025-09-29,Pears Pure & Gentle Soap,Personal Care,33,2145,Cash,New
2025-09-30,Pears Pure & Gentle Soap,Personal Care,30,1950,UPI,Regular
2025-10-01,Pears Pure & Gentle Soap,Personal Care,33,2145,UPI,New
2025-10-02,Pears Pure & Gentle Soap,Personal Care,31,2015,Cash,Premium
2025-10-03,Pears Pure & Gentle Soap,Personal Care,23,1495,Card,New
2025-10-04,Pears Pure & Gentle Soap,Personal Care,51,3315,UPI,Premium
2025-10-05,Pears Pure & Gentle Soap,Personal Care,42,2730,Card,New
2025-10-06,Pears Pure & Gentle Soap,Personal Care,33,2145,Cash,New
2025-10-07,Pears Pure & Gentle Soap,Personal Care,34,2210,UPI,Regular
2025-10-08,Pears Pure & Gentle Soap,Personal Care,33,2145,Cash,Premium
2025-10-09,Pears Pure & Gentle Soap,Personal Care,35,2275,Card,New
2025-10-10,Pears Pure & Gentle Soap,Personal Care,34,2210,Card,New
2025-10-11,Pears Pure & Gentle Soap,Personal Care,49,3185,Card,Premium
2025-10-12,Pears Pure & Gentle Soap,Personal Care,51,3315,Cash,Regular
2025-10-13,Pears Pure & Gentle Soap,Personal Care,31,2015,UPI,Regular
2025-10-14,Pears Pure & Gentle Soap,Personal Care,47,3055,UPI,Premium
2025-10-15,Pears Pure & Gentle Soap,Personal Care,38,2470,Card,New
2025-10-16,Pears Pure & Gentle Soap,Personal Care,36,2340,Cash,Regular
2025-10-17,Pears Pure & Gentle Soap,Personal Care,36,2340,UPI,New
2025-10-18,Pears Pure & Gentle Soap,Personal Care,53,3445,Cash,New
2025-10-19,Pears Pure & Gentle Soap,Personal Care,45,2925,UPI,Regular
2025-10-20,Pears Pure & Gentle Soap,Personal Care,31,2015,UPI,Premium
2025-10-21,Pears Pure & Gentle Soap,Personal Care,32,2080,UPI,Regular
2025-10-22,Pears Pure & Gentle Soap,Personal Care,37,2405,Cash,Regular
2025-10-23,Pears Pure & Gentle Soap,Personal Care,30,1950,Cash,Regular
2025-10-24,Pears Pure & Gentle Soap,Personal Care,32,2080,Card,New
2025-10-25,Pears Pure & Gentle Soap,Personal Care,51,3315,Cash,Regular
2025-10-26,Pears Pure & Gentle Soap,Personal Care,52,3380,Cash,Premium
2025-10-27,Pears Pure & Gentle Soap,Personal Care,33,2145,Card,Regular
2025-10-28,Pears Pure & Gentle Soap,Personal Care,36,2340,UPI,Premium
2025-10-29,Pears Pure & Gentle Soap,Personal Care,26,1690,Cash,Regular
2025-10-30,Pears Pure & Gentle Soap,Personal Care,48,3120,Card,Premium
2025-10-31,Pears Pure & Gentle Soap,Personal Care,35,2275,Cash,Premium
2025-11-01,Pears Pure & Gentle Soap,Personal Care,47,3055,Cash,Premium
2025-11-02,Pears Pure & Gentle Soap,Personal Care,40,2600,Card,Regular
2025-11-03,Pears Pure & Gentle Soap,Personal Care,33,2145,Card,New
2025-11-04,Pears Pure & Gentle Soap,Personal Care,36,2340,UPI,Regular
2025-11-05,Pears Pure & Gentle Soap,Personal Care,33,2145,Card,Premium
2025-11-06,Pears Pure & Gentle Soap,Personal Care,30,1950,Card,Premium
2025-11-07,Pears Pure & Gentle Soap,Personal Care,29,1885,UPI,New
2025-11-08,Pears Pure & Gentle Soap,Personal Care,143,9295,Cash,New
2025-11-09,Pears Pure & Gentle Soap,Personal Care,139,9035,Cash,New
2025-11-10,Pears Pure & Gentle Soap,Personal Care,100,6500,Card,Premium
2025-11-11,Pears Pure & Gentle Soap,Personal Care,105,6825,Card,Premium
2025-11-12,Pears Pure & Gentle Soap,Personal Care,99,6435,Card,Premium
2025-11-13,Pears Pure & Gentle Soap,Personal Care,38,2470,Cash,New
2025-11-14,Pears Pure & Gentle Soap,Personal Care,37,2405,Cash,New
2025-11-15,Pears Pure & Gentle Soap,Personal Care,62,4030,Cash,Regular
2025-11-16,Pears Pure & Gentle Soap,Personal Care,49,3185,Cash,Premium
2025-11-17,Pears Pure & Gentle Soap,Personal Care,40,2600,UPI,Premium
2025-11-18,Pears Pure & Gentle Soap,Personal Care,43,2795,UPI,Premium
2025-11-19,Pears Pure & Gentle Soap,Personal Care,41,2665,Cash,Regular
2025-11-20,Pears Pure & Gentle Soap,Personal Care,39,2535,Card,Premium
2025-11-21,Pears Pure & Gentle Soap,Personal Care,31,2015,UPI,New
2025-11-22,Pears Pure & Gentle Soap,Personal Care,40,2600,Cash,Regular
2025-11-23,Pears Pure & Gentle Soap,Personal Care,56,3640,Card,Premium
2025-11-24,Pears Pure & Gentle Soap,Personal Care,36,2340,Card,Premium
2025-11-25,Pears Pure & Gentle Soap,Personal Care,43,2795,Card,New
2025-11-26,Pears Pure & Gentle Soap,Personal Care,31,2015,Card,New
2025-11-27,Pears Pure & Gentle Soap,Personal Care,36,2340,UPI,Regular
2025-11-28,Pears Pure & Gentle Soap,Personal Care,29,1885,Card,New
2025-11-29,Pears Pure & Gentle Soap,Personal Care,39,2535,UPI,New
2025-11-30,Pears Pure & Gentle Soap,Personal Care,55,3575,Card,Regular
2025-12-01,Pears Pure & Gentle Soap,Personal Care,33,2145,Card,Regular
2025-12-02,Pears Pure & Gentle Soap,Personal Care,33,2145,Card,New
2025-12-03,Pears Pure & Gentle Soap,Personal Care,25,1625,Card,New
2025-12-04,Pears Pure & Gentle Soap,Personal Care,36,2340,Card,New
2025-12-05,Pears Pure & Gentle Soap,Personal Care,32,2080,UPI,Regular
2025-12-06,Pears Pure & Gentle Soap,Personal Care,48,3120,Cash,New
2025-12-07,Pears Pure & Gentle Soap,Personal Care,56,3640,Card,Regular
2025-12-08,Pears Pure & Gentle Soap,Personal Care,36,2340,Card,New
2025-12-09,Pears Pure & Gentle Soap,Personal Care,39,2535,Card,Regular
2025-12-10,Pears Pure & Gentle Soap,Personal Care,33,2145,UPI,Premium
2025-12-11,Pears Pure & Gentle Soap,Personal Care,42,2730,Cash,Regular
2025-12-12,Pears Pure & Gentle Soap,Personal Care,40,2600,Card,Premium
2025-12-13,Pears Pure & Gentle Soap,Personal Care,57,3705,UPI,Regular
2025-12-14,Pears Pure & Gentle Soap,Personal Care,45,2925,Cash,Regular
2025-12-15,Pears Pure & Gentle Soap,Personal Care,38,2470,UPI,Regular
2025-12-16,Pears Pure & Gentle Soap,Personal Care,35,2275,Card,Premium
2025-12-17,Pears Pure & Gentle Soap,Personal Care,29,1885,UPI,Premium
2025-12-18,Pears Pure & Gentle Soap,Personal Care,38,2470,UPI,Regular
2025-12-19,Pears Pure & Gentle Soap,Personal Care,27,1755,Card,Premium
2025-12-20,Pears Pure & Gentle Soap,Personal Care,46,2990,Card,Premium
2025-12-21,Pears Pure & Gentle Soap,Personal Care,51,3315,Cash,Premium
2025-12-22,Pears Pure & Gentle Soap,Personal Care,38,2470,Card,New
2025-12-23,Pears Pure & Gentle Soap,Personal Care,88,5720,UPI,Regular
2025-12-24,Pears Pure & Gentle Soap,Personal Care,106,6890,UPI,New
2025-12-25,Pears Pure & Gentle Soap,Personal Care,97,6305,UPI,Regular
2025-12-26,Pears Pure & Gentle Soap,Personal Care,96,6240,Cash,Regular
2025-12-27,Pears Pure & Gentle Soap,Personal Care,137,8905,Card,New
2025-12-28,Pears Pure & Gentle Soap,Personal Care,50,3250,UPI,Premium
2025-12-29,Pears Pure & Gentle Soap,Personal Care,41,2665,Cash,Premium
2025-12-30,Pears Pure & Gentle Soap,Personal Care,27,1755,Card,New
2025-12-31,Pears Pure & Gentle Soap,Personal Care,32,2080,UPI,Premium
2026-01-01,Pears Pure & Gentle Soap,Personal Care,31,2015,UPI,Regular
2026-01-02,Pears Pure & Gentle Soap,Personal Care,36,2340,Cash,Premium
2026-01-03,Pears Pure & Gentle Soap,Personal Care,51,3315,Card,New
2026-01-04,Pears Pure & Gentle Soap,Personal Care,46,2990,Cash,New
2026-01-05,Pears Pure & Gentle Soap,Personal Care,29,1885,Cash,Premium
2026-01-06,Pears Pure & Gentle Soap,Personal Care,51,3315,Card,Premium
