date,store_location,category,product_name,sales,price,inventory_status,customer_rating
2025-10-23,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),43,364.63,High Demand,3.9
2025-10-24,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),42,332.54,High Demand,4.3
2025-10-25,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),61,79.6,In Stock,3.9
2025-10-26,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),60,151.77,In Stock,3.6
2025-10-27,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),43,414.71,In Stock,5.0
2025-10-28,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),41,243.24,Restocked,3.8
2025-10-29,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,357.32,High Demand,3.8
2025-10-30,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,260.69,In Stock,3.9
2025-10-31,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,380.54,In Stock,4.1
2025-11-01,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),23,66.41,Restocked,3.9
2025-11-02,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),21,199.36,In Stock,3.7
2025-11-03,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),16,431.18,High Demand,4.0
2025-11-04,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,158.05,In Stock,3.8
2025-11-05,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),16,145.06,High Demand,4.4
2025-11-06,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,348.92,High Demand,4.6
2025-11-07,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,219.97,Restocked,4.3
2025-11-08,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,165.62,High Demand,4.3
2025-11-09,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,165.21,Restocked,4.8
2025-11-10,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,410.95,Restocked,3.5
2025-11-11,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,348.51,Restocked,4.7
2025-11-12,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,273.91,In Stock,3.9
2025-11-13,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,432.26,In Stock,3.5
2025-11-14,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,323.82,High Demand,4.1
2025-11-15,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,58.66,Restocked,4.0
2025-11-16,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),19,385.12,In Stock,4.1
2025-11-17,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,139.45,Restocked,4.2
2025-11-18,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,446.87,In Stock,4.3
2025-11-19,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,226.69,Restocked,3.8
2025-11-20,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,415.21,Restocked,3.8
2025-11-21,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,193.96,High Demand,4.3
2025-11-22,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,324.31,High Demand,5.0
2025-11-23,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),16,206.81,High Demand,4.6
2025-11-24,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,447.02,In Stock,4.3
2025-11-25,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,358.47,In Stock,4.9
2025-11-26,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,82.17,In Stock,3.6
2025-11-27,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,297.13,High Demand,4.5
2025-11-28,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,144.85,High Demand,3.6
2025-11-29,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,377.04,High Demand,3.9
2025-11-30,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,357.07,Restocked,4.9
2025-12-01,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),15,226.19,Restocked,4.3
2025-12-02,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),15,421.9,High Demand,4.9
2025-12-03,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),16,494.82,Restocked,4.9
2025-12-04,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),16,257.13,Restocked,5.0
2025-12-05,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),15,457.48,Restocked,4.0
2025-12-06,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),16,114.8,In Stock,3.9
2025-12-07,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),16,398.65,Restocked,3.7
2025-12-08,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,334.52,In Stock,4.1
2025-12-09,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,140.23,In Stock,3.6
2025-12-10,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,446.35,In Stock,4.5
2025-12-11,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,72.18,Restocked,3.9
2025-12-12,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,361.0,In Stock,3.9
2025-12-13,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),15,76.51,High Demand,3.7
2025-12-14,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,210.32,In Stock,4.5
2025-12-15,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),10,419.94,High Demand,4.9
2025-12-16,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,138.49,High Demand,4.6
2025-12-17,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,255.11,High Demand,4.9
2025-12-18,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),9,101.36,In Stock,3.8
2025-12-19,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,280.51,Restocked,4.5
2025-12-20,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),18,420.63,Restocked,4.6
2025-12-21,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),18,335.1,In Stock,4.9
2025-12-22,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),21,191.84,High Demand,4.5
2025-12-23,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),22,468.41,In Stock,4.2
2025-12-24,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),21,363.76,In Stock,4.2
2025-12-25,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),22,42.69,High Demand,3.6
2025-12-26,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),26,243.8,High Demand,3.6
2025-12-27,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),32,413.98,High Demand,4.3
2025-12-28,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),32,210.03,Restocked,4.5
2025-12-29,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,496.37,In Stock,4.1
2025-12-30,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,353.7,In Stock,4.4
2025-12-31,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,381.4,Restocked,4.7
2026-01-01,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),15,293.72,Restocked,3.5
2026-01-02,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),15,404.2,In Stock,3.9
2026-01-03,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),20,287.74,In Stock,4.2
2026-01-04,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),21,493.3,High Demand,4.6
2026-01-05,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),16,165.68,Restocked,3.6
2026-01-06,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,107.22,In Stock,4.1
2026-01-07,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,227.3,Restocked,4.0
2026-01-08,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,80.42,In Stock,3.8
2026-01-09,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,366.48,Restocked,4.8
2026-01-10,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,127.52,In Stock,4.0
2026-01-11,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),18,282.93,Restocked,4.1
2026-01-12,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,23.66,High Demand,4.5
2026-01-13,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,430.21,Restocked,3.7
2026-01-14,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),10,184.36,Restocked,4.2
2026-01-15,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,325.54,In Stock,4.1
2026-01-16,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,340.59,Restocked,4.5
2026-01-17,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,466.1,Restocked,4.2
2026-01-18,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),20,76.08,In Stock,3.7
2026-01-19,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,178.39,High Demand,3.8
2026-01-20,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,265.41,In Stock,3.7
2026-01-21,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,450.67,Restocked,4.6
2026-01-22,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,453.29,In Stock,4.6
2026-01-23,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),27,426.13,Restocked,4.9
2026-01-24,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),39,293.01,In Stock,4.5
2026-01-25,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),41,23.14,Restocked,3.6
2026-01-26,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),28,266.22,Restocked,4.9
2026-01-27,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),26,271.13,In Stock,4.7
2026-01-28,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),29,344.86,High Demand,4.5
2026-01-29,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),27,151.87,High Demand,4.8
2026-01-30,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),10,362.37,Restocked,4.9
2026-01-31,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),18,269.26,In Stock,4.1
2026-02-01,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),22,315.53,Restocked,4.7
2026-02-02,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,334.34,High Demand,3.8
2026-02-03,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),16,306.26,In Stock,4.7
2026-02-04,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,101.6,In Stock,4.4
2026-02-05,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),16,118.82,Restocked,4.7
2026-02-06,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),10,150.08,In Stock,3.7
2026-02-07,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),18,334.47,High Demand,4.1
2026-02-08,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,297.22,High Demand,3.6
2026-02-09,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),9,238.17,Restocked,4.8
2026-02-10,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,100.08,In Stock,3.6
2026-02-11,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),9,77.01,High Demand,3.6
2026-02-12,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,328.5,High Demand,4.1
2026-02-13,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,218.91,High Demand,4.3
2026-02-14,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),18,126.66,High Demand,3.6
2026-02-15,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),18,433.24,In Stock,3.7
2026-02-16,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),10,146.34,Restocked,4.3
2026-02-17,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,224.54,In Stock,3.8
2026-02-18,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,306.22,In Stock,4.9
2026-02-19,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,102.09,High Demand,4.4
2026-02-20,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,166.69,In Stock,4.1
2026-02-21,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),18,144.69,High Demand,3.7
2026-02-22,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,205.57,High Demand,4.6
2026-02-23,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,117.61,In Stock,3.8
2026-02-24,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,373.78,Restocked,4.5
2026-02-25,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,119.28,Restocked,4.5
2026-02-26,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,274.56,High Demand,3.7
2026-02-27,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,54.31,In Stock,4.4
2026-02-28,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),16,337.99,High Demand,4.7
2026-03-01,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),23,490.41,Restocked,4.4
2026-03-02,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,469.9,Restocked,4.1
2026-03-03,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,138.55,Restocked,3.9
2026-03-04,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),15,489.62,Restocked,4.1
2026-03-05,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),15,440.62,High Demand,3.8
2026-03-06,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,306.54,Restocked,4.1
2026-03-07,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),33,210.0,Restocked,4.1
2026-03-08,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),36,68.09,High Demand,4.9
2026-03-09,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),26,128.83,High Demand,3.6
2026-03-10,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),27,307.11,In Stock,4.2
2026-03-11,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),25,72.4,High Demand,4.8
2026-03-12,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),24,212.34,Restocked,4.9
2026-03-13,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),23,480.56,High Demand,3.8
2026-03-14,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),18,353.57,In Stock,4.0
2026-03-15,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,483.69,In Stock,4.0
2026-03-16,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),12,402.29,In Stock,4.5
2026-03-17,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,174.15,High Demand,4.5
2026-03-18,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,334.89,Restocked,4.8
2026-03-19,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,142.4,High Demand,4.5
2026-03-20,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),13,348.87,High Demand,4.7
2026-03-21,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,249.1,In Stock,4.1
2026-03-22,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),17,367.82,In Stock,4.4
2026-03-23,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),14,308.74,High Demand,3.6
2026-03-24,Delhi - Rohini,Personal Care,Dove Soap (Set of 3),11,464.42,High Demand,4.8
2025-03-25,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,45,99.06,High Demand,5.0
2025-03-26,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,50,78.2,Restocked,4.1
2025-03-27,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,46,288.58,In Stock,4.5
2025-03-28,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,38,231.34,In Stock,4.1
2025-03-29,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,70,250.59,Restocked,4.7
2025-03-30,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,65,168.02,High Demand,3.5
2025-03-31,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,42,297.38,In Stock,3.7
2025-04-01,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,57,256.43,High Demand,3.6
2025-04-02,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,53,443.24,High Demand,4.6
2025-04-03,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,53,185.94,In Stock,4.3
2025-04-04,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,57,157.14,In Stock,4.1
2025-04-05,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,84,458.9,High Demand,4.1
2025-04-06,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,61,381.15,High Demand,3.9
2025-04-07,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,45,79.98,High Demand,4.5
2025-04-08,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,41,127.08,High Demand,3.6
2025-04-09,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,49,150.29,High Demand,4.5
2025-04-10,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,45,34.87,In Stock,3.9
2025-04-11,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,67,52.32,Restocked,5.0
2025-04-12,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,97,260.31,In Stock,4.8
2025-04-13,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,105,158.0,In Stock,3.8
2025-04-14,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,64,78.73,Restocked,3.7
2025-04-15,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,80,169.68,In Stock,4.4
2025-04-16,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,68,437.19,High Demand,4.1
2025-04-17,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,70,373.04,In Stock,4.2
2025-04-18,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,48,362.4,Restocked,3.9
2025-04-19,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,67,171.56,In Stock,4.6
2025-04-20,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,59,204.73,Restocked,4.5
2025-04-21,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,47,296.99,In Stock,3.8
2025-04-22,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,39,425.53,In Stock,4.9
2025-04-23,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,46,47.91,Restocked,3.7
2025-04-24,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,41,55.02,Restocked,3.6
2025-04-25,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,45,493.62,In Stock,3.8
2025-04-26,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,71,365.76,High Demand,3.7
2025-04-27,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,63,362.66,In Stock,4.8
2025-04-28,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,55,477.95,In Stock,4.0
2025-04-29,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,48,182.73,In Stock,4.2
2025-04-30,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,48,140.66,Restocked,4.2
2025-05-01,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,58,456.57,In Stock,4.3
2025-05-02,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,56,331.07,High Demand,3.8
2025-05-03,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,85,164.44,Restocked,3.8
2025-05-04,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,88,370.03,In Stock,3.9
2025-05-05,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,58,384.27,High Demand,4.9
2025-05-06,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,44,103.56,In Stock,4.3
2025-05-07,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,47,247.34,High Demand,4.5
2025-05-08,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,40,253.81,Restocked,5.0
2025-05-09,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,45,342.26,Restocked,3.9
2025-05-10,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,68,232.75,In Stock,4.8
2025-05-11,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,68,154.09,In Stock,3.7
2025-05-12,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,54,491.75,Restocked,3.7
2025-05-13,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,47,343.62,In Stock,4.8
2025-05-14,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,44,399.16,Restocked,4.9
2025-05-15,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,50,419.13,Restocked,4.1
2025-05-16,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,37,167.95,High Demand,4.0
2025-05-17,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,65,176.36,High Demand,4.5
2025-05-18,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,58,397.94,In Stock,4.3
2025-05-19,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,45,391.42,Restocked,4.8
2025-05-20,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,58,305.65,Restocked,4.5
2025-05-21,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,50,285.14,In Stock,3.7
2025-05-22,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,42,370.25,Restocked,4.6
2025-05-23,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,41,254.5,Restocked,5.0
2025-05-24,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,64,349.92,High Demand,3.8
2025-05-25,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,66,460.92,High Demand,4.8
2025-05-26,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,40,386.5,Restocked,3.8
2025-05-27,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,52,205.12,Restocked,3.7
2025-05-28,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,56,468.05,Restocked,4.8
2025-05-29,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,51,269.7,In Stock,4.9
2025-05-30,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,46,238.55,Restocked,4.7
2025-05-31,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,68,202.55,High Demand,3.7
2025-06-01,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,80,359.88,In Stock,3.8
2025-06-02,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,61,346.75,Restocked,3.8
2025-06-03,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,58,275.6,High Demand,4.5
2025-06-04,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,54,152.91,Restocked,4.1
2025-06-05,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,56,100.59,Restocked,4.5
2025-06-06,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,59,238.36,Restocked,4.7
2025-06-07,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,71,222.45,In Stock,4.2
2025-06-08,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,62,305.61,High Demand,4.7
2025-06-09,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,53,262.62,In Stock,4.9
2025-06-10,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,49,295.26,In Stock,4.7
2025-06-11,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,53,166.91,High Demand,4.9
2025-06-12,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,48,101.13,In Stock,5.0
2025-06-13,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,50,271.19,Restocked,4.4
2025-06-14,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,69,314.25,High Demand,4.8
2025-06-15,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,65,263.68,High Demand,4.5
2025-06-16,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,48,252.09,In Stock,4.1
2025-06-17,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,41,285.42,High Demand,4.8
2025-06-18,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,45,441.73,High Demand,4.6
2025-06-19,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,57,236.92,High Demand,4.8
2025-06-20,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,43,218.0,In Stock,4.2
2025-06-21,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,75,408.1,Restocked,3.5
2025-06-22,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,74,275.01,In Stock,4.2
2025-06-23,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,49,258.58,High Demand,4.1
2025-06-24,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,48,136.71,Restocked,4.6
2025-06-25,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,55,89.36,High Demand,3.8
2025-06-26,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,52,195.64,High Demand,4.9
2025-06-27,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,46,489.36,Restocked,4.9
2025-06-28,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,67,284.19,In Stock,4.2
2025-06-29,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,78,372.52,High Demand,4.5
2025-06-30,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,55,366.35,In Stock,3.7
2025-07-01,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,51,47.51,In Stock,4.0
2025-07-02,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,63,475.7,Restocked,3.9
2025-07-03,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,56,187.98,In Stock,4.1
2025-07-04,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,63,293.89,In Stock,4.6
2025-07-05,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,91,96.17,Restocked,4.2
2025-07-06,Delhi - Rohini,Personal Care,Clinic Plus Shampoo,67,354.03,High Demand,3.7
